	OG	TSG
PPFIA4	0.17980631521516743	0.8201936847848326
KLHL23	0.17980631521516743	0.8201936847848326
KIAA0040	0.17980631521516743	0.8201936847848326
RMDN2	0.17980631521516743	0.8201936847848326
SULT1C3	0.17980631521516743	0.8201936847848326
TTC22	0.17980631521516743	0.8201936847848326
FCRL6	0.17980631521516743	0.8201936847848326
AC096644.1	0.17980631521516743	0.8201936847848326
EXOC6B	0.17980631521516743	0.8201936847848326
OR2T7	0.17980631521516743	0.8201936847848326
SLC35E2	0.17980631521516743	0.8201936847848326
MOB3C	0.17980631521516743	0.8201936847848326
SMPDL3B	0.17980631521516743	0.8201936847848326
UBXN11	0.17980631521516743	0.8201936847848326
SP100	0.17980631521516743	0.8201936847848326
TTC4	0.2261026115114637	0.7738973884885363
PPIG	0.2261026115114637	0.7738973884885363
EPCAM	0.2261026115114637	0.7738973884885363
OR2T5	0.2261026115114637	0.7738973884885363
FAM228A	0.2261026115114637	0.7738973884885363
FCGR2A	0.2261026115114637	0.7738973884885363
EFCAB2	0.2261026115114637	0.7738973884885363
CDCP2	0.24572762508809018	0.7542723749119098
RHBG	0.24572762508809018	0.7542723749119098
CAPN8	0.24572762508809018	0.7542723749119098
ANKRD36	0.2662260683015872	0.7337739316984129
ANKRD36C	0.2662260683015872	0.7337739316984129
NEK7	0.29202392138438643	0.7079760786156135
PMS1	0.29202392138438643	0.7079760786156135
CD34	0.29202392138438643	0.7079760786156135
AL589739.1	0.29202392138438643	0.7079760786156135
AC017104.2	0.29202392138438643	0.7079760786156135
SPATA3	0.29202392138438643	0.7079760786156135
ICA1L	0.29202392138438643	0.7079760786156135
GPATCH4	0.29202392138438643	0.7079760786156135
FAM134A	0.29202392138438643	0.7079760786156135
FMO6P	0.29202392138438643	0.7079760786156135
AL160286.1	0.29202392138438643	0.7079760786156135
SCRN3	0.29202392138438643	0.7079760786156135
IGKV3D-11	0.29202392138438643	0.7079760786156135
AL136115.1	0.29202392138438643	0.7079760786156135
ECHDC2	0.29202392138438643	0.7079760786156135
C2orf49	0.29202392138438643	0.7079760786156135
FOXO6	0.29202392138438643	0.7079760786156135
AMPD1	0.29202392138438643	0.7079760786156135
RP11-156E8.1	0.29202392138438643	0.7079760786156135
AL596220.1	0.29202392138438643	0.7079760786156135
CYP4B1	0.29202392138438643	0.7079760786156135
AC062017.1	0.29202392138438643	0.7079760786156135
OR10J1	0.29202392138438643	0.7079760786156135
AC138393.1	0.29202392138438643	0.7079760786156135
OR2T4	0.29202392138438643	0.7079760786156135
OR2L8	0.3168289968114924	0.6831710031885075
FLG2	0.3168289968114924	0.6831710031885075
CELA3B	0.3168289968114924	0.6831710031885075
ALK	0.3168289968114924	0.6831710031885075
UBR4	0.3168289968114924	0.6831710031885075
RFX8	0.33499206362817	0.66500793637183
FOXJ3	0.33499206362817	0.66500793637183
CENPO	0.33499206362817	0.66500793637183
MAP3K6	0.33499206362817	0.66500793637183
DHDDS	0.33499206362817	0.66500793637183
PRAMEF10	0.33499206362817	0.66500793637183
FCRLA	0.33499206362817	0.66500793637183
ITGAV	0.33499206362817	0.66500793637183
HSD3B2	0.33499206362817	0.66500793637183
GPR148	0.33499206362817	0.66500793637183
TCTEX1D1	0.33499206362817	0.66500793637183
DBT	0.33499206362817	0.66500793637183
IFIH1	0.33499206362817	0.66500793637183
C2orf57	0.33499206362817	0.66500793637183
GSTM1	0.33499206362817	0.66500793637183
SFTPB	0.33499206362817	0.66500793637183
FAM71A	0.33499206362817	0.66500793637183
ZYG11A	0.33499206362817	0.66500793637183
RPTN	0.33499206362817	0.66500793637183
FARSB	0.33499206362817	0.66500793637183
CCDC181	0.33499206362817	0.66500793637183
SH2D2A	0.33499206362817	0.66500793637183
SPHKAP	0.33499206362817	0.66500793637183
CASP8	0.33499206362817	0.66500793637183
TNFRSF14	0.33499206362817	0.66500793637183
ASH1L	0.33499206362817	0.66500793637183
PHOSPHO2	0.33499206362817	0.66500793637183
PARS2	0.33499206362817	0.66500793637183
PNO1	0.33499206362817	0.66500793637183
OSCP1	0.33499206362817	0.66500793637183
CCDC148	0.33499206362817	0.66500793637183
BRINP2	0.33499206362817	0.66500793637183
SAMD11	0.33499206362817	0.66500793637183
APOBEC4	0.33499206362817	0.66500793637183
GPR157	0.33499206362817	0.66500793637183
THSD7B	0.33499206362817	0.66500793637183
C1D	0.33499206362817	0.66500793637183
PRDM16	0.33499206362817	0.66500793637183
CLHC1	0.33499206362817	0.66500793637183
LRRC8C	0.33499206362817	0.66500793637183
SPATA21	0.33499206362817	0.66500793637183
ITPKB	0.33499206362817	0.66500793637183
CEP85	0.33499206362817	0.66500793637183
FAM76A	0.33499206362817	0.66500793637183
PBXIP1	0.33499206362817	0.66500793637183
GSTM3	0.33499206362817	0.66500793637183
IPP	0.33499206362817	0.66500793637183
TRNP1	0.33499206362817	0.66500793637183
SLC5A7	0.33499206362817	0.66500793637183
SFT2D3	0.33499206362817	0.66500793637183
KCTD18	0.33499206362817	0.66500793637183
TPRKB	0.33499206362817	0.66500793637183
STK40	0.33499206362817	0.66500793637183
FAM63A	0.33499206362817	0.66500793637183
HAAO	0.33499206362817	0.66500793637183
HJURP	0.33499206362817	0.66500793637183
SWT1	0.33499206362817	0.66500793637183
TLR5	0.33499206362817	0.66500793637183
ATOH8	0.33499206362817	0.66500793637183
MCEE	0.33499206362817	0.66500793637183
WIPF1	0.33499206362817	0.66500793637183
MYOC	0.33499206362817	0.66500793637183
CNTN2	0.33499206362817	0.66500793637183
MOGAT1	0.33499206362817	0.66500793637183
C2orf83	0.33499206362817	0.66500793637183
GPN2	0.33499206362817	0.66500793637183
MIIP	0.33499206362817	0.66500793637183
PDPN	0.33499206362817	0.66500793637183
CD101	0.33499206362817	0.66500793637183
PMF1	0.33499206362817	0.66500793637183
TRIM45	0.33499206362817	0.66500793637183
NGF	0.33499206362817	0.66500793637183
BRDT	0.33499206362817	0.66500793637183
C1orf105	0.33499206362817	0.66500793637183
BMP8A	0.33499206362817	0.66500793637183
S100A5	0.33499206362817	0.66500793637183
HEYL	0.33499206362817	0.66500793637183
CLK1	0.33499206362817	0.66500793637183
CAP1	0.33499206362817	0.66500793637183
SPRTN	0.33499206362817	0.66500793637183
KLHL41	0.33499206362817	0.66500793637183
ZNF683	0.33499206362817	0.66500793637183
TAS1R3	0.33499206362817	0.66500793637183
HORMAD1	0.33499206362817	0.66500793637183
EML4	0.33499206362817	0.66500793637183
ARTN	0.33499206362817	0.66500793637183
IL19	0.33499206362817	0.66500793637183
LCE1B	0.33499206362817	0.66500793637183
HOXD1	0.33499206362817	0.66500793637183
ATPIF1	0.33499206362817	0.66500793637183
GON4L	0.33499206362817	0.66500793637183
C1orf86	0.33499206362817	0.66500793637183
CIB4	0.33499206362817	0.66500793637183
CKAP2L	0.33499206362817	0.66500793637183
GNLY	0.33499206362817	0.66500793637183
MIB2	0.33499206362817	0.66500793637183
OR2L13	0.33499206362817	0.66500793637183
SPOCD1	0.33499206362817	0.66500793637183
PLA2G4A	0.33499206362817	0.66500793637183
USP37	0.33499206362817	0.66500793637183
DSTYK	0.33499206362817	0.66500793637183
CAMK1G	0.33499206362817	0.66500793637183
RHCE	0.33499206362817	0.66500793637183
ATG16L1	0.33499206362817	0.66500793637183
DUSP27	0.33499206362817	0.66500793637183
FBXO42	0.33499206362817	0.66500793637183
RPF1	0.33499206362817	0.66500793637183
BEST4	0.33499206362817	0.66500793637183
IBA57	0.33499206362817	0.66500793637183
KIDINS220	0.33499206362817	0.66500793637183
LDLRAD2	0.33499206362817	0.66500793637183
WDR78	0.33499206362817	0.66500793637183
MAST2	0.33499206362817	0.66500793637183
RGS16	0.33499206362817	0.66500793637183
DPP10	0.33499206362817	0.66500793637183
